year	month	day	hour	minute	second	TSG2.SBE21.Salinity	WEATHER.PBWWI.DewPointPort	WEATHER.PBWWI.AirTempPort	WEATHER.PBWWI.WaterTempPort	WEATHER.PBWWI.TrueWindDir	WEATHER.PBWWI.HumidityPort	WEATHER.PBWWI.RelWindSpeed	WEATHER.PBWWI.TrueWindSpeed	WEATHER.PBWWI.LwRadiation	WEATHER.PBWWI.GlobalRadiation	CNAV2.GPGGA.Latitude	CNAV2.GPGGA.Longitude
mean	mean	mean	mean	mean	mean	PSU	°C	°C	°C	deg	%	m/s	m/s	W/m²	W/m²	°	°
2020	01	18	00	00	00		21.50	25.50	27.90	89.00	78.00	1.80	1.80	384.00	-1.00	13.10	-59.63
2020	01	18	00	01	00		21.50	25.50	27.90	71.00	78.00	3.10	3.10	383.00	-1.00	13.10	-59.63
2020	01	18	00	02	00		21.50	25.50	27.90	85.00	78.00	2.30	2.30	383.00	-1.00	13.10	-59.63
2020	01	18	00	03	00		21.60	25.50	27.90	79.00	78.00	2.00	2.00	383.00	-1.00	13.10	-59.63
2020	01	18	00	04	00		21.50	25.50	28.00	67.00	78.00	2.50	2.50	383.00	-1.00	13.10	-59.63
2020	01	18	00	05	00		21.50	25.50	28.00	69.00	78.00	3.20	3.20	384.00	-1.00	13.10	-59.63
2020	01	18	00	06	00		21.50	25.50	28.00	65.00	78.00	3.20	3.20	384.00	-1.00	13.10	-59.63
2020	01	18	00	07	00		21.50	25.50	28.00	72.00	78.00	2.40	2.40	383.00	-1.00	13.10	-59.63
2020	01	18	00	08	00		21.50	25.50	28.00	65.00	78.00	3.20	3.20	383.00	-1.00	13.10	-59.63
2020	01	18	00	09	00		21.50	25.50	28.00	62.00	78.00	3.60	3.60	383.00	-2.00	13.10	-59.63
2020	01	18	00	10	00		21.50	25.50	27.90	63.00	78.00	3.10	3.10	382.00	-2.00	13.10	-59.63
2020	01	18	00	11	00		21.50	25.50	27.90	59.00	78.00	2.40	2.40	383.00	-1.00	13.10	-59.63
2020	01	18	00	12	00		21.50	25.50	27.90	64.00	78.00	2.50	2.50	384.00	-1.00	13.10	-59.63
2020	01	18	00	13	00		21.50	25.50	27.90	61.00	78.00	2.80	2.80	384.00	-1.00	13.10	-59.63
2020	01	18	00	14	00		21.50	25.50	27.90	67.00	78.00	2.90	2.90	383.00	-1.00	13.10	-59.63
2020	01	18	00	15	00		21.50	25.50	27.90	77.00	78.00	2.30	2.30	383.00	-1.00	13.10	-59.63
2020	01	18	00	16	00		21.50	25.50	27.90	71.00	79.00	2.70	2.70	382.00	-1.00	13.10	-59.63
2020	01	18	00	17	00		21.60	25.50	27.90	76.00	79.00	2.20	2.20	382.00	-1.00	13.10	-59.63
2020	01	18	00	18	00		21.60	25.50	27.90	63.00	79.00	2.80	2.80	382.00	-1.00	13.10	-59.63
2020	01	18	00	19	00		21.50	25.40	27.90	81.00	79.00	2.20	2.20	382.00	-1.00	13.10	-59.63
2020	01	18	00	20	00		21.60	25.40	27.90	79.00	79.00	2.10	2.10	382.00	-1.00	13.10	-59.63
2020	01	18	00	21	00		21.60	25.40	27.90	82.00	79.00	2.00	2.00	382.00	-2.00	13.10	-59.63
2020	01	18	00	22	00		21.60	25.40	27.90	69.00	79.00	3.00	3.00	382.00	-2.00	13.10	-59.63
2020	01	18	00	23	00		21.50	25.30	27.90	69.00	79.00	3.30	3.30	382.00	-2.00	13.10	-59.63
2020	01	18	00	24	00		21.50	25.30	27.90	68.00	79.00	3.00	3.00	382.00	-2.00	13.10	-59.63
2020	01	18	00	25	00		21.50	25.30	27.90	71.00	79.00	3.40	3.40	382.00	-2.00	13.10	-59.63
2020	01	18	00	26	00		21.50	25.30	27.90	70.00	79.00	3.30	3.30	381.00	-2.00	13.10	-59.63
2020	01	18	00	27	00		21.50	25.30	27.90	66.00	79.00	3.40	3.40	381.00	-2.00	13.10	-59.63
2020	01	18	00	28	00		21.50	25.30	27.90	70.00	79.00	3.10	3.10	381.00	-2.00	13.10	-59.63
2020	01	18	00	29	00		21.50	25.30	27.90	69.00	79.00	3.10	3.10	382.00	-2.00	13.10	-59.63
2020	01	18	00	30	00		21.50	25.30	27.90	74.00	79.00	2.60	2.60	382.00	-2.00	13.10	-59.63
2020	01	18	00	31	00		21.50	25.30	27.90	74.00	79.00	2.50	2.50	382.00	-2.00	13.10	-59.63
2020	01	18	00	32	00		21.50	25.30	28.00	73.00	79.00	3.10	3.10	382.00	-2.00	13.10	-59.63
2020	01	18	00	33	00		21.50	25.30	27.90	71.00	79.00	3.20	3.20	382.00	-2.00	13.10	-59.63
2020	01	18	00	34	00		21.50	25.30	28.00	69.00	79.00	3.10	3.10	383.00	-1.00	13.10	-59.63
2020	01	18	00	35	00		21.60	25.30	27.90	68.00	79.00	3.50	3.50	383.00	-1.00	13.10	-59.63
2020	01	18	00	36	00		21.50	25.30	27.90	69.00	79.00	2.90	2.90	383.00	-1.00	13.10	-59.63
2020	01	18	00	37	00		21.60	25.30	27.90	80.00	80.00	2.60	2.60	383.00	-1.00	13.10	-59.63
2020	01	18	00	38	00		21.60	25.30	27.90	69.00	80.00	3.30	3.30	383.00	-1.00	13.10	-59.63
2020	01	18	00	39	00		21.50	25.30	27.90	67.00	79.00	3.80	3.80	382.00	-1.00	13.10	-59.63
2020	01	18	00	40	00		21.60	25.30	27.90	74.00	79.00	3.70	3.70	382.00	-1.00	13.10	-59.63
2020	01	18	00	41	00		21.60	25.30	27.90	69.00	79.00	4.00	4.00	382.00	-1.00	13.10	-59.63
2020	01	18	00	42	00		21.60	25.30	27.90	71.00	79.00	4.00	4.00	382.00	-1.00	13.10	-59.63
2020	01	18	00	43	00		21.60	25.30	27.90	72.00	79.00	3.60	3.60	383.00	-1.00	13.10	-59.63
2020	01	18	00	44	00		21.60	25.30	27.90	69.00	79.00	3.80	3.80	383.00	-1.00	13.10	-59.63
2020	01	18	00	45	00		21.60	25.30	27.90	81.00	79.00	3.00	3.00	382.00	-1.00	13.10	-59.63
2020	01	18	00	46	00		21.60	25.30	27.90	71.00	79.00	3.60	3.60	382.00	-1.00	13.10	-59.63
2020	01	18	00	47	00		21.60	25.30	27.90	83.00	79.00	2.90	2.90	382.00	-1.00	13.10	-59.63
2020	01	18	00	48	00		21.60	25.30	27.90	73.00	79.00	3.60	3.60	382.00	-1.00	13.10	-59.63
2020	01	18	00	49	00		21.60	25.30	27.90	80.00	80.00	2.60	2.60	382.00	-1.00	13.10	-59.63
2020	01	18	00	50	00		21.60	25.30	27.90	70.00	80.00	3.60	3.60	381.00	-1.00	13.10	-59.63
2020	01	18	00	51	00		21.60	25.30	27.90	72.00	79.00	3.70	3.70	381.00	-1.00	13.10	-59.63
2020	01	18	00	52	00		21.60	25.30	27.90	72.00	79.00	3.30	3.30	381.00	-1.00	13.10	-59.63
2020	01	18	00	53	00		21.60	25.30	27.90	70.00	80.00	3.10	3.10	381.00	-1.00	13.10	-59.63
2020	01	18	00	54	00		21.60	25.30	27.90	73.00	80.00	3.20	3.20	382.00	-1.00	13.10	-59.63
2020	01	18	00	55	00		21.60	25.30	27.90	70.00	80.00	2.60	2.60	382.00	-1.00	13.10	-59.63
2020	01	18	00	56	00		21.60	25.30	27.90	90.00	80.00	2.20	2.20	383.00	-1.00	13.10	-59.63
2020	01	18	00	57	00		21.70	25.20	27.90	83.00	80.00	2.50	2.50	383.00	-1.00	13.10	-59.63
2020	01	18	00	58	00		21.60	25.20	27.90	79.00	80.00	2.90	2.90	381.00	-1.00	13.10	-59.63
2020	01	18	00	59	00		21.60	25.20	27.90	77.00	80.00	3.40	3.40	381.00	-1.00	13.10	-59.63
2020	01	18	01	00	00		21.60	25.20	27.90	79.00	80.00	2.65	2.65	381.00	-1.00	13.10	-59.63
2020	01	18	01	01	00		21.60	25.20	27.90	75.00	80.00	3.30	3.30	382.00	-1.00	13.10	-59.63
2020	01	18	01	02	00		21.60	25.20	27.90	80.00	80.00	2.80	2.80	382.00	-1.00	13.10	-59.63
2020	01	18	01	03	00		21.60	25.20	27.90	73.00	80.00	2.90	2.90	382.00	-1.00	13.10	-59.63
2020	01	18	01	04	00		21.60	25.20	27.90	89.00	80.00	2.10	2.10	382.00	-1.00	13.10	-59.63
2020	01	18	01	05	00		21.60	25.20	27.90	86.00	80.00	1.70	1.70	382.00	-1.00	13.10	-59.63
2020	01	18	01	06	00		21.70	25.10	27.90	81.00	81.00	2.20	2.20	382.00	-1.00	13.10	-59.63
2020	01	18	01	07	00		21.70	25.20	27.90	90.00	81.00	2.10	2.10	382.00	-2.00	13.10	-59.63
2020	01	18	01	08	00		21.60	25.20	27.90	84.00	80.00	2.40	2.40	382.00	-2.00	13.10	-59.63
2020	01	18	01	09	00		21.60	25.20	27.90	83.00	80.00	2.10	2.10	382.00	-2.00	13.10	-59.63
2020	01	18	01	10	00		21.70	25.20	27.90	79.00	80.00	2.20	2.20	382.00	-2.00	13.10	-59.63
2020	01	18	01	11	00		21.60	25.20	27.90	84.00	80.00	2.50	2.50	382.00	-2.00	13.10	-59.63
2020	01	18	01	12	00		21.70	25.20	27.90	87.00	80.00	2.50	2.50	382.00	-2.00	13.10	-59.63
2020	01	18	01	13	00		21.60	25.20	28.00	81.00	80.00	2.90	2.90	382.00	-2.00	13.10	-59.63
2020	01	18	01	14	00		21.60	25.10	28.00	72.00	80.00	2.40	2.40	382.00	-2.00	13.10	-59.63
2020	01	18	01	15	00		21.60	25.10	28.00	73.00	80.00	2.30	2.30	382.00	-2.00	13.10	-59.63
2020	01	18	01	16	00		21.60	25.10	27.90	70.00	80.00	2.80	2.80	382.00	-2.00	13.10	-59.63
2020	01	18	01	17	00		21.60	25.10	28.00	67.00	80.00	3.00	3.00	382.00	-2.00	13.10	-59.63
2020	01	18	01	18	00		21.60	25.10	28.00	70.00	80.00	3.10	3.10	382.00	-1.00	13.10	-59.63
2020	01	18	01	19	00		21.60	25.20	28.00	69.00	80.00	2.90	2.90	382.00	-1.00	13.10	-59.63
2020	01	18	01	20	00		21.60	25.20	28.00	67.00	80.00	3.50	3.50	382.00	-1.00	13.10	-59.63
2020	01	18	01	21	00		21.60	25.20	28.00	64.00	80.00	3.20	3.20	382.00	-1.00	13.10	-59.63
2020	01	18	01	22	00		21.60	25.20	27.90	65.00	80.00	3.30	3.30	382.00	-1.00	13.10	-59.63
2020	01	18	01	23	00		21.60	25.20	28.00	64.00	80.00	3.10	3.10	382.00	-1.00	13.10	-59.63
2020	01	18	01	24	00		21.60	25.20	28.00	66.00	80.00	3.10	3.10	382.00	-1.00	13.10	-59.63
2020	01	18	01	25	00		21.60	25.20	27.90	64.00	80.00	3.00	3.00	383.00	-1.00	13.10	-59.63
2020	01	18	01	26	00		21.60	25.20	27.90	65.00	80.00	3.00	3.00	383.00	-1.00	13.10	-59.63
2020	01	18	01	27	00		21.60	25.20	27.90	68.00	80.00	2.90	2.90	383.00	-1.00	13.10	-59.63
2020	01	18	01	28	00		21.70	25.10	27.90	61.00	81.00	3.00	3.00	383.00	-1.00	13.10	-59.63
2020	01	18	01	29	00		21.60	25.10	27.90	63.00	81.00	2.70	2.70	383.00	-1.00	13.10	-59.63
2020	01	18	01	30	00		21.70	25.10	27.90	65.00	81.00	2.60	2.60	383.00	-1.00	13.10	-59.63
2020	01	18	01	31	00		21.70	25.10	27.90	73.00	81.00	2.20	2.20	383.00	-1.00	13.10	-59.63
2020	01	18	01	32	00		21.70	25.20	27.90	81.00	81.00	1.90	1.90	383.00	-1.00	13.10	-59.63
2020	01	18	01	33	00		21.70	25.10	27.90	78.00	81.00	2.50	2.50	383.00	-1.00	13.10	-59.63
2020	01	18	01	34	00		21.70	25.10	27.90	79.00	81.00	2.00	2.00	383.00	-1.00	13.10	-59.63
2020	01	18	01	35	00		21.70	25.10	27.90	81.00	81.00	2.00	2.00	383.00	-1.00	13.10	-59.63
2020	01	18	01	36	00		21.70	25.10	27.90	89.00	81.00	1.60	1.60	383.00	-1.00	13.10	-59.63
2020	01	18	01	37	00		21.70	25.10	27.90	86.00	81.00	1.60	1.60	383.00	-1.00	13.10	-59.63
2020	01	18	01	38	00		21.70	25.10	27.90	83.00	81.00	2.70	2.70	383.00	-1.00	13.10	-59.63
2020	01	18	01	39	00		21.70	25.10	27.90	91.00	81.00	1.90	1.90	384.00	-1.00	13.10	-59.63
2020	01	18	01	40	00		21.70	25.10	27.90	81.00	81.00	2.30	2.30	384.00	-1.00	13.10	-59.63
2020	01	18	01	41	00		21.70	25.00	27.90	89.00	81.00	2.10	2.10	384.00	-1.00	13.10	-59.63
2020	01	18	01	42	00		21.70	25.00	27.90	80.00	81.00	2.30	2.30	384.00	-1.00	13.10	-59.63
2020	01	18	01	43	00		21.70	25.00	27.90	77.00	81.00	2.50	2.50	385.00	-1.00	13.10	-59.63
2020	01	18	01	44	00		21.70	25.00	27.90	78.00	81.00	2.50	2.50	385.00	-1.00	13.10	-59.63
2020	01	18	01	45	00		21.60	25.00	27.90	76.00	81.00	3.40	3.40	385.00	-1.00	13.10	-59.63
2020	01	18	01	46	00		21.60	25.00	27.90	85.00	81.00	2.90	2.90	384.00	-1.00	13.10	-59.63
2020	01	18	01	47	00		21.60	25.00	27.90	75.00	81.00	3.30	3.30	384.00	-1.00	13.10	-59.63
2020	01	18	01	48	00		21.60	25.00	27.90	84.00	81.00	2.90	2.90	383.00	-1.00	13.10	-59.63
2020	01	18	01	49	00		21.60	25.00	27.90	75.00	81.00	3.10	3.10	383.00	-1.00	13.10	-59.63
2020	01	18	01	50	00		21.60	25.00	27.90	75.00	81.00	4.10	4.10	384.00	-1.00	13.10	-59.63
2020	01	18	01	51	00		21.60	25.00	27.90	73.00	81.00	3.80	3.80	385.00	-1.00	13.10	-59.63
2020	01	18	01	52	00		21.60	25.00	27.90	73.00	81.00	4.20	4.20	385.00	-1.00	13.10	-59.63
2020	01	18	01	53	00		21.60	25.00	27.90	70.00	81.00	4.00	4.00	385.00	-1.00	13.10	-59.63
2020	01	18	01	54	00		21.60	25.00	27.90	70.00	81.00	3.60	3.60	385.00	-1.00	13.10	-59.63
2020	01	18	01	55	00		21.60	25.00	27.90	66.00	81.00	4.00	4.00	384.00	-1.00	13.10	-59.63
2020	01	18	01	56	00		21.60	25.00	27.90	63.00	81.00	4.60	4.50	384.00	-1.00	13.10	-59.63
2020	01	18	01	57	00		21.60	25.00	28.10	58.00	81.00	4.00	3.80	384.00	-1.00	13.10	-59.63
2020	01	18	01	58	00		21.70	25.00	28.20	21.00	81.00	1.60	1.50	384.00	-1.00	13.10	-59.63
2020	01	18	01	59	00		21.70	25.10	28.20	298.00	81.00	0.20	1.10	384.00	-1.00	13.10	-59.63
2020	01	18	02	00	00		21.80	25.20	28.00	325.00	81.00	0.40	0.60	385.00	-1.00	13.10	-59.63
2020	01	18	02	01	00		21.80	25.20	28.00	47.00	81.00	0.50	0.30	385.00	-1.00	13.10	-59.63
2020	01	18	02	02	00		21.80	25.30	28.00	259.00	81.00	0.60	0.60	385.00	-1.00	13.10	-59.63
2020	01	18	02	03	00		21.90	25.30	28.00	307.00	81.00	1.60	1.10	385.00	-1.00	13.10	-59.63
2020	01	18	02	04	00		21.80	25.30	28.00	345.00	80.00	2.00	1.00	385.00	-1.00	13.10	-59.63
2020	01	18	02	05	00		21.70	25.30	28.00	53.00	80.00	3.50	2.70	385.00	-1.00	13.10	-59.63
2020	01	18	02	06	00		21.70	25.20	27.90	58.00	81.00	4.00	3.10	384.00	-1.00	13.10	-59.63
2020	01	18	02	07	00		21.70	25.20	27.90	62.00	80.00	4.00	3.30	384.00	-1.00	13.11	-59.63
2020	01	18	02	08	00		21.70	25.10	27.80	51.00	81.00	3.60	2.70	383.00	-1.00	13.11	-59.63
2020	01	18	02	09	00		21.70	25.10	27.80	47.00	81.00	3.50	3.00	383.00	-1.00	13.11	-59.63
2020	01	18	02	10	00		21.70	25.10	27.70	49.00	81.00	2.60	2.90	383.00	-1.00	13.11	-59.63
2020	01	18	02	11	00		21.80	25.10	27.70	47.00	81.00	2.00	2.40	384.00	-1.00	13.11	-59.64
2020	01	18	02	12	00		21.80	25.10	27.60	40.00	81.00	2.60	3.10	384.00	-1.00	13.11	-59.64
2020	01	18	02	13	00		21.70	25.10	27.60	49.00	81.00	2.40	3.50	383.00	-1.00	13.11	-59.64
2020	01	18	02	14	00		21.80	25.10	27.60	38.00	82.00	1.90	3.00	383.00	-1.00	13.11	-59.64
2020	01	18	02	15	00		22.00	25.20	27.60	43.00	82.00	2.00	2.30	384.00	-1.00	13.11	-59.64
2020	01	18	02	16	00		21.80	25.20	27.60	52.00	81.00	3.80	3.50	384.00	-1.00	13.10	-59.64
2020	01	18	02	17	00		21.90	25.30	27.60	54.00	81.00	4.80	2.90	385.00	-1.00	13.10	-59.64
2020	01	18	02	18	00		21.80	25.30	27.60	58.00	81.00	5.90	3.70	385.00	-1.00	13.10	-59.64
2020	01	18	02	19	00		21.80	25.30	27.60	56.00	80.00	6.00	4.00	385.00	-1.00	13.10	-59.64
2020	01	18	02	20	00	34.0264	21.90	25.30	27.60	60.00	81.00	6.40	4.20	385.00	-1.00	13.09	-59.64
2020	01	18	02	21	00	35.8036	21.90	25.30	27.60	63.00	81.00	6.90	4.70	386.00	-1.00	13.09	-59.64
2020	01	18	02	22	00	35.7773	21.90	25.20	27.60	63.00	82.00	7.20	5.20	386.00	-1.00	13.09	-59.64
2020	01	18	02	23	00	35.7680	22.10	25.30	27.60	63.00	82.00	7.40	5.40	386.00	-1.00	13.08	-59.64
2020	01	18	02	24	00	35.7628	22.00	25.40	27.60	63.00	81.00	7.50	5.70	386.00	-1.00	13.08	-59.64
2020	01	18	02	25	00	35.7602	22.10	25.50	27.60	62.00	81.00	7.60	5.90	386.00	-1.00	13.08	-59.63
2020	01	18	02	26	00	35.7611	22.10	25.60	27.60	62.00	81.00	7.90	6.20	386.00	-1.00	13.07	-59.63
2020	01	18	02	27	00	35.7638	22.00	25.60	27.60	56.00	80.00	9.20	5.80	387.00	-1.00	13.07	-59.63
2020	01	18	02	28	00	35.7624	22.10	25.60	27.60	55.00	80.00	10.30	6.30	386.00	-1.00	13.07	-59.63
2020	01	18	02	29	00	35.7622	22.00	25.80	27.60	58.00	79.00	10.90	7.20	386.00	-1.00	13.07	-59.63
2020	01	18	02	30	00	35.7625	22.00	25.90	27.50	60.00	79.00	11.40	7.40	386.00	-1.00	13.07	-59.62
2020	01	18	02	31	00	35.7612	21.90	25.90	27.50	58.00	78.00	11.40	7.30	386.00	-1.00	13.07	-59.62
2020	01	18	02	32	00	35.7608	22.00	25.90	27.50	56.00	79.00	11.30	7.40	386.00	-1.00	13.06	-59.62
2020	01	18	02	33	00	35.7614	21.90	25.80	27.50	54.00	79.00	11.20	7.30	386.00	-1.00	13.06	-59.62
2020	01	18	02	34	00	35.7537	21.90	25.70	27.50	54.00	79.00	10.80	7.30	386.00	-1.00	13.06	-59.61
2020	01	18	02	35	00	35.7478	21.90	25.80	27.50	58.00	79.00	10.90	7.20	387.00	-1.00	13.06	-59.61
2020	01	18	02	36	00	35.7487	22.00	25.70	27.50	55.00	79.00	10.50	6.90	387.00	-1.00	13.06	-59.61
2020	01	18	02	37	00	35.7481	22.00	25.70	27.50	57.00	79.00	10.80	7.10	388.00	-1.00	13.06	-59.61
2020	01	18	02	38	00	35.7461	22.00	25.60	27.50	55.00	80.00	10.80	7.10	389.00	-1.00	13.05	-59.60
2020	01	18	02	39	00	35.7465	22.00	25.60	27.50	56.00	80.00	10.50	6.90	391.00	-1.00	13.05	-59.60
2020	01	18	02	40	00	35.7479	22.10	25.50	27.50	51.00	81.00	10.00	6.50	391.00	-1.00	13.05	-59.60
2020	01	18	02	41	00	35.7478	22.20	25.60	27.50	53.00	81.00	10.10	6.50	391.00	-1.00	13.05	-59.59
2020	01	18	02	42	00	35.7483	22.20	25.60	27.50	57.00	81.00	10.80	7.10	394.00	-1.00	13.05	-59.59
2020	01	18	02	43	00	35.7491	22.30	25.70	27.50	55.00	81.00	10.60	6.80	398.00	-1.00	13.05	-59.59
2020	01	18	02	44	00	35.7475	22.30	25.80	27.50	53.00	81.00	10.30	6.60	398.00	-1.00	13.04	-59.59
2020	01	18	02	45	00	35.7501	22.30	25.80	27.50	55.00	81.00	10.20	6.40	396.00	-1.00	13.04	-59.58
2020	01	18	02	46	00	35.7511	22.30	25.80	27.50	56.00	81.00	10.20	6.40	399.00	-1.00	13.04	-59.58
2020	01	18	02	47	00	35.7553	22.40	25.80	27.50	54.00	81.00	9.80	6.00	401.00	-1.00	13.04	-59.58
2020	01	18	02	48	00	35.7541	22.50	25.90	27.50	54.00	81.00	9.90	6.00	398.00	-1.00	13.04	-59.58
2020	01	18	02	49	00	35.7422	22.30	25.90	27.40	57.00	80.00	10.70	6.80	400.00	-1.00	13.03	-59.57
2020	01	18	02	50	00	35.7430	22.30	25.90	27.50	55.00	80.00	10.60	6.90	410.00	-1.00	13.03	-59.57
2020	01	18	02	51	00	35.7415	22.30	25.90	27.50	51.00	80.00	10.60	7.10	418.00	-1.00	13.03	-59.57
2020	01	18	02	52	00	35.7384	22.30	25.90	27.50	51.00	80.00	10.20	6.80	427.00	-1.00	13.03	-59.56
2020	01	18	02	53	00	35.7378	22.40	26.00	27.50	50.00	81.00	10.50	7.30	430.00	-1.00	13.03	-59.56
2020	01	18	02	54	00	35.7383	22.30	26.10	27.50	50.00	79.00	10.70	7.50	424.00	-1.00	13.03	-59.56
2020	01	18	02	55	00	35.7385	22.30	26.10	27.60	49.00	79.00	10.50	7.20	416.00	-1.00	13.02	-59.56
2020	01	18	02	56	00	35.7386	22.20	26.20	27.60	58.00	78.00	11.10	7.30	411.00	-1.00	13.02	-59.55
2020	01	18	02	57	00	35.7382	21.90	26.40	27.50	71.00	76.00	12.20	7.90	404.00	-1.00	13.02	-59.55
2020	01	18	02	58	00	35.7371	21.80	26.50	27.50	69.00	75.00	12.30	8.20	400.00	-1.00	13.02	-59.55
2020	01	18	02	59	00	35.7366	21.60	26.50	27.50	66.00	74.00	12.50	8.60	396.00	-1.00	13.02	-59.55
2020	01	18	03	00	00	35.7360	21.80	26.50	27.50	65.00	75.00	12.60	8.60	398.00	-1.00	13.02	-59.54
2020	01	18	03	01	00	35.7363	21.80	26.50	27.50	64.00	75.00	12.70	8.80	401.00	-1.00	13.01	-59.54
2020	01	18	03	02	00	35.7363	22.00	26.50	27.50	63.00	76.00	12.80	9.00	397.00	-1.00	13.01	-59.54
2020	01	18	03	03	00	35.7353	22.00	26.50	27.50	67.00	76.00	12.80	8.80	393.00	-1.00	13.01	-59.54
2020	01	18	03	04	00	35.7351	22.00	26.50	27.50	66.00	76.00	12.10	8.20	393.00	-1.00	13.01	-59.53
2020	01	18	03	05	00	35.7353	22.20	26.50	27.50	66.00	77.00	12.60	8.60	392.00	-1.00	13.01	-59.53
2020	01	18	03	06	00	35.7361	21.90	26.50	27.50	67.00	76.00	12.90	8.90	394.00	-1.00	13.01	-59.53
2020	01	18	03	07	00	35.7368	21.90	26.50	27.50	64.00	76.00	12.80	9.00	394.00	-1.00	13.00	-59.53
2020	01	18	03	08	00	35.7388	22.00	26.40	27.50	64.00	76.00	12.00	8.10	397.00	-1.00	13.00	-59.52
2020	01	18	03	09	00	35.7397	22.00	26.40	27.50	67.00	76.00	12.10	8.20	403.00	-1.00	13.00	-59.52
2020	01	18	03	10	00	35.7397	22.30	26.40	27.50	62.00	77.00	11.60	7.00	402.00	-1.00	13.01	-59.52
2020	01	18	03	11	00	35.7411	22.20	26.50	27.50	67.00	77.00	12.30	7.20	404.00	-1.00	13.01	-59.52
2020	01	18	03	12	00	35.7424	22.10	26.50	27.50	59.00	76.00	12.50	7.20	413.00	-1.00	13.01	-59.51
2020	01	18	03	13	00	35.7434	21.90	26.40	27.50	56.00	76.00	12.70	7.40	417.00	-1.00	13.01	-59.51
2020	01	18	03	14	00	35.7453	21.80	26.50	27.50	55.00	75.00	12.50	7.00	426.00	-1.00	13.01	-59.51
2020	01	18	03	15	00	35.7471	21.90	26.50	27.50	52.00	75.00	12.80	7.30	426.00	-1.00	13.01	-59.51
2020	01	18	03	16	00	35.7526	21.70	26.50	27.50	54.00	75.00	12.80	7.40	421.00	-1.00	13.02	-59.50
2020	01	18	03	17	00	35.7518	21.80	26.50	27.50	57.00	75.00	12.60	7.10	414.00	-1.00	13.02	-59.50
2020	01	18	03	18	00	35.7504	22.00	26.50	27.50	62.00	76.00	12.90	7.50	410.00	-1.00	13.02	-59.50
2020	01	18	03	19	00	35.7540	22.20	26.40	27.50	65.00	77.00	12.30	7.00	416.00	-1.00	13.02	-59.50
2020	01	18	03	20	00	35.7570	22.10	26.40	27.50	62.00	76.00	12.50	7.30	426.00	-1.00	13.02	-59.49
2020	01	18	03	21	00	35.7537	21.80	26.40	27.50	59.00	76.00	12.50	7.20	430.00	-1.00	13.02	-59.49
2020	01	18	03	22	00	35.7523	21.80	26.50	27.50	57.00	75.00	12.70	7.30	430.00	-1.00	13.03	-59.49
2020	01	18	03	23	00	35.7525	21.90	26.50	27.50	59.00	76.00	12.40	7.00	428.00	-1.00	13.03	-59.49
2020	01	18	03	24	00	35.7533	21.80	26.50	27.50	52.00	75.00	12.50	7.10	427.00	-1.00	13.03	-59.48
2020	01	18	03	25	00	35.7542	21.90	26.50	27.50	57.00	76.00	12.60	7.40	424.00	-1.00	13.03	-59.48
2020	01	18	03	26	00	35.7548	21.90	26.50	27.50	60.00	75.00	12.40	7.00	419.00	-1.00	13.03	-59.48
2020	01	18	03	27	00	35.7558	21.80	26.50	27.50	65.00	75.00	12.70	7.30	411.00	-1.00	13.03	-59.48
2020	01	18	03	28	00	35.7568	21.60	26.50	27.50	70.00	74.00	13.00	7.70	403.00	-1.00	13.04	-59.47
2020	01	18	03	29	00	35.7573	21.70	26.50	27.50	66.00	75.00	12.60	7.30	396.00	-1.00	13.04	-59.47
2020	01	18	03	30	00	35.7576	21.60	26.50	27.50	65.00	74.00	13.10	7.70	391.00	-1.00	13.04	-59.47
2020	01	18	03	31	00	35.7573	21.70	26.50	27.50	66.00	75.00	13.10	7.70	390.00	-1.00	13.04	-59.47
2020	01	18	03	32	00	35.7574	21.80	26.50	27.50	64.00	75.00	12.60	7.30	390.00	-1.00	13.04	-59.46
2020	01	18	03	33	00	35.7575	21.70	26.40	27.50	66.00	75.00	12.70	7.40	389.00	-1.00	13.04	-59.46
2020	01	18	03	34	00	35.7579	21.60	26.40	27.50	64.00	74.00	12.30	7.00	387.00	-1.00	13.05	-59.46
2020	01	18	03	35	00	35.7579	21.60	26.40	27.50	61.00	74.00	12.00	6.80	387.00	-1.00	13.05	-59.46
2020	01	18	03	36	00	35.7572	21.70	26.40	27.60	62.00	75.00	12.30	7.10	387.00	-1.00	13.05	-59.46
2020	01	18	03	37	00	35.7574	21.40	26.40	27.60	58.00	73.00	12.50	7.30	387.00	-1.00	13.05	-59.45
2020	01	18	03	38	00	35.7582	21.30	26.40	27.50	55.00	73.00	12.30	7.00	387.00	-1.00	13.05	-59.45
2020	01	18	03	39	00	35.7581	21.30	26.40	27.50	55.00	73.00	12.10	6.80	388.00	-1.00	13.05	-59.45
2020	01	18	03	40	00	35.7584	21.60	26.40	27.60	55.00	74.00	12.30	6.90	389.00	-1.00	13.06	-59.45
2020	01	18	03	41	00	35.7585	21.50	26.40	27.60	58.00	74.00	12.30	6.90	389.00	-1.00	13.06	-59.44
2020	01	18	03	42	00	35.7589	21.80	26.40	27.60	57.00	75.00	12.00	6.70	390.00	-1.00	13.06	-59.44
2020	01	18	03	43	00	35.7575	21.80	26.40	27.50	58.00	75.00	12.20	6.80	390.00	-1.00	13.06	-59.44
